No.,Pant,Shirt,Sweater,Towel,T-shirt,Accuracy
364,2.704365835624395,1.9799803279610872,0.00027471181811250094,2.4266272227636434,5.5287913156673705,99.72602739726028
365,2.703976079785579,1.983422238867091,0.00030780276795224144,2.4228225245179393,5.523001156220855,99.72677595628416
366,2.704272660645,1.9822538737691855,0.0002982070311822886,2.4239413761689135,5.524961874227884,99.72752043596729
367,2.7086062141105307,1.9796372916665823,0.0003255704242303531,2.422631520549952,5.529280558514086,99.72826086956522
368,2.7000770160859857,1.9820189608827588,0.0002448333069016161,2.4286085771392245,5.525454490685629,99.7289972899729
369,2.702857956566464,1.976392701282216,0.00022253740203251869,2.432609491453264,5.534885995782521,99.72972972972973
370,2.703464197841434,1.9721136723190291,0.00019483669186305677,2.437252530848383,5.542114756901079,99.73045822102425
371,2.7021156313536236,1.9718629929197335,0.0001791330848506915,2.43897830152943,5.542577596032748,99.73118279569893
372,2.70246440708425,1.9713938325889604,0.0001794545220145867,2.439192480459827,5.543363491933218,99.73190348525469
373,2.7027487095248137,1.9709315140284633,0.00017922407681053657,2.43946610362478,5.544139773638801,99.73262032085562
374,2.6941962893081,1.975140670288734,0.00012743547296132778,2.4432618895130944,5.537260549945555,99.73333333333333
375,2.6928825416443685,1.9741289863394786,0.00011025541325010344,2.4459040988990997,5.5390226865487895,99.7340425531915
376,2.692577856826153,1.9734147400294813,0.00010373285112416061,2.4471128768794888,5.540247018839479,99.73474801061008
377,2.6930995685704184,1.97597255277395,0.00012370469924596626,2.4433902018978144,5.53588538014232,99.73544973544973
378,2.6922165823295403,1.9789119769763652,0.00013729852859144484,2.4406884475842485,5.530931031975113,99.73614775725594
379,2.6910218897375815,1.9749546652716914,0.00010069318356327201,2.4468491125365244,5.537685257786616,99.73684210526315
380,2.689066032733195,1.9738356961168966,8.046087848936074e-05,2.450312616902745,5.5396593268123,99.73753280839895
381,2.6811723243942267,1.9770732860851181,4.9033301645201984e-05,2.454686730314524,5.53446577897184,99.73821989528795
382,2.6832182605997716,1.9789573732995704,7.070984064167033e-05,2.4501660588193417,5.531178193726294,99.73890339425587
383,2.6879065766439876,1.9811263567848816,0.00011845737883166948,2.442508189668126,5.527324540683236,99.73958333333334
384,2.6849858940170943,1.984008405525296,0.0001185977444579528,2.4420433757799986,5.522546720100156,99.74025974025975
385,2.6804091013277187,1.989634198860206,0.0001337190312532704,2.439966427712032,5.513197833452595,99.74093264248705
386,2.681076717321403,1.988406328296815,0.00012726790305080728,2.440768454145036,5.5152483255224265,99.74160206718346
387,2.6799633681751116,1.9903580788160686,0.0001373107201090772,2.4395494388298977,5.5119913513867775,99.74226804123711
388,2.6742784763427245,1.9919302621772734,0.00011329215310165588,2.4436521485019758,5.509549942694323,99.74293059125964
